osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,nearest_crosswalk_distance_m,nearest_signal_distance_m,crosswalk_count_per_100m,traffic_signal_count_per_100m,child_facility_count_300m,child_facility_count_300m_capped,road_6lane_or_traffic_weight,child_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
13208228423_2841340628_0,13208228423_2841340628_0,1,대학길,tertiary,59.38586315049382,59.38586315049382,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.937621 37.46806, 126.937585 37.467526)"
13208228423_2841340631_0,13208228423_2841340631_0,2,,residential,15.006412032054289,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.937415 37.467524, 126.937585 37.467526)"
13208228440_2841340687_0,13208228440_2841340687_0,2,신림로11길,residential,88.1075481201768,88.1075481201768,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.939195 37.465424, 126.939867 37.46584, 126.939986 37.465907)"
13208283650_13208283652_0,13208283650_13208283652_0,1,난곡로,secondary,108.5854326460782,108.5854326460782,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,1,1.0,0.0,7.459,0.0,0.9209338450208009,5.0,5.0,1.9809999999999999,1.019,2.018639,0.0,5.830534771004577,-5.830534771004577,10,"LINESTRING (126.920187 37.466121, 126.92041 37.466714, 126.920552 37.467053)"
13208283650_2824629067_0,13208283650_2824629067_0,2,난곡로16길,residential,4.068584483972524,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.92051 37.467069, 126.920552 37.467053)"
13208283650_2824633378_0,13208283650_2824633378_0,2,난곡로16길,residential,27.213088908337657,27.213088908337657,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,3.89,0.0,3.674702285243393,0.0,4.0,4.0,1.0,1.019,1.019,0.0,3.1153559409170404,-3.1153559409170404,9,"LINESTRING (126.920846 37.466982, 126.92059 37.467039, 126.920552 37.467053)"
13208283650_4123682005_0,13208283650_4123682005_0,1,난곡로,secondary,31.266087001893805,31.266087001893805,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,0.0,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.920552 37.467053, 126.92058 37.467123, 126.920599 37.467267, 126.9206 37.46733)"
13208283652_13208283654_0,13208283652_13208283654_0,1,난곡로,secondary,76.06326079552917,76.06326079552917,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,1,1.0,0.0,5.618,0.0,1.3146951491971506,4.0,4.0,1.9809999999999999,1.019,2.018639,0.0,6.673941519594774,-6.673941519594774,10,"LINESTRING (126.919864 37.465489, 126.920023 37.465721, 126.920187 37.466121)"
13208283652_2824633384_0,13208283652_2824633384_0,2,난곡로12길,residential,3.9056076923677843,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.920145 37.466132, 126.920187 37.466121)"
13208283654_13208283655_0,13208283654_13208283655_0,1,난곡로,secondary,46.232971743713826,46.232971743713826,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,0.0,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.91957 37.465146, 126.919864 37.465489)"
13208283655_2824626165_0,13208283655_2824626165_0,2,난곡로10길,residential,5.242958823001982,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.91951 37.465145, 126.91957 37.465146)"
13208283661_13208283688_0,13208283661_13208283688_0,1,난곡로,secondary,566.2767353455774,566.2767353455774,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,10,10.0,10,10.0,25.249,5.844,1.7659210375113459,1.7659210375113459,8.0,6.0,1.9809999999999999,1.019,2.018639,1.0,13.049332919532487,-13.049332919532487,10,"LINESTRING (126.922023 37.461189, 126.921062 37.46061, 126.920499 37.460376, 126.920297 37.460357, 126.920159 37.460343, 126.919899 37.46039, 126.919564 37.460498, 126.919402 37.460573, 126.919297 37.460678, 126.919145 37.460959, 126.919032 37.461728, 126.919034 37.462631, 126.919053 37.463225)"
13208283682_13208283683_0,13208283682_13208283683_0,1,난곡로,secondary,7.378703545760787,20.0,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.92462 37.461304, 126.924617 37.461371)"
13208283682_13234700584_0,13208283682_13234700584_0,1,난곡로,secondary,6.110160097931637,20.0,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.924617 37.461371, 126.924609 37.461425)"
13208283683_1672138281_0,13208283683_1672138281_0,1,호암로,secondary,8.064423457415943,20.0,2.0,topis_observed,28.67,topis_observed,28.67,28.285113636363636,28.67,weekday_08_09,2.0,2.0,1.0,22.0,384.0,0.034879665155214505,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,-3.8181701787136664,3.8181701787136664,1,"LINESTRING (126.924531 37.461319, 126.92462 37.461304)"
13208283683_4373539614_0,13208283683_4373539614_0,1,호암로,secondary,94.4458883789614,94.4458883789614,2.0,topis_observed,28.67,topis_observed,28.67,28.285113636363636,28.67,weekday_08_09,2.0,2.0,1.0,22.0,384.0,0.034879665155214505,0,0.0,1,1.0,0.0,3.439,0.0,1.0588073416044634,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,0.8240246628329574,-0.8240246628329574,8,"LINESTRING (126.92462 37.461304, 126.924656 37.461299, 126.924774 37.461263, 126.925109 37.461161, 126.925604 37.460972)"
13208283687_13208283688_0,13208283687_13208283688_0,2,,service,12.833291591750958,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.922128 37.461109, 126.922023 37.461189)"
13208283687_1936304568_0,13208283687_1936304568_0,1,난곡로,secondary,231.40960172586773,231.40960172586773,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,1,1.0,1,1.0,4.031,7.766,0.4321341865427949,0.4321341865427949,5.0,5.0,1.9809999999999999,1.019,2.018639,0.0,7.213781453520017,-7.213781453520017,10,"LINESTRING (126.922128 37.461109, 126.922144 37.461118, 126.922781 37.461479, 126.923207 37.461747, 126.923335 37.461815, 126.923396 37.461844, 126.923472 37.461874, 126.923552 37.461906, 126.923631 37.461925, 126.923714 37.461942, 126.923789 37.461952, 126.923863 37.461952, 126.923936 37.461952, 126.923998 37.461946, 126.924071 37.461933, 126.924132 37.461917, 126.924198 37.461897, 126.924267 37.46187, 126.924378 37.461808)"
13208283688_13234700584_0,13208283688_13234700584_0,1,난곡로,secondary,292.65113168961557,292.65113168961557,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,1,1.0,3,3.0,2.464,5.325,0.3417037871087392,1.0251113613262177,5.0,5.0,1.9809999999999999,1.019,2.018639,0.0,8.511557135697323,-8.511557135697323,10,"LINESTRING (126.924609 37.461425, 126.924581 37.461621, 126.924534 37.461716, 126.924399 37.46184, 126.924107 37.461989, 126.923822 37.462004, 126.923512 37.461964, 126.923244 37.46187, 126.922752 37.461604, 126.922237 37.461318, 126.922023 37.461189)"
13208283690_13208298950_0,13208283690_13208298950_0,1,난곡로,secondary,13.182474218128313,20.0,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9809999999999999,1.019,2.018639,0.0,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.919837 37.471421, 126.919786 37.471533)"
13208283690_13208298951_0,13208283690_13208298951_0,1,난곡로,secondary,19.01895525175653,20.0,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9809999999999999,1.019,2.018639,0.166667,1.5011208464173824,-1.5011208464173824,9,"LINESTRING (126.919786 37.471533, 126.919712 37.471694)"
13208283690_4124781023_0,13208283690_4124781023_0,2,난곡로31길,residential,5.004689663021054,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.919732 37.471518, 126.919786 37.471533)"
13208294565_1916457952_0,13208294565_1916457952_0,1,신림로,secondary,41.65965928605139,41.65965928605139,2.42,topis_observed,19.71,topis_observed,19.70594696969697,21.215546085858584,19.70594696969697,weekday_08_09,2.4166666666666665,4.0,12.0,264.0,464.64,0.050735667174023336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9809999999999999,1.019,2.018639,0.0,0.9734840412336864,-0.9734840412336864,9,"LINESTRING (126.938344 37.470822, 126.937878 37.470879)"
13208294565_8481999408_0,13208294565_8481999408_0,1,신림로,secondary,33.103299687128455,33.103299687128455,2.42,topis_observed,19.71,topis_observed,19.70594696969697,21.215546085858584,19.70594696969697,weekday_08_09,2.4166666666666665,4.0,12.0,264.0,464.64,0.050735667174023336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,0.9553327195620083,-0.9553327195620083,8,"LINESTRING (126.938714 37.470773, 126.938351 37.470822, 126.938344 37.470822)"
13208294584_13816386397_0,13208294584_13816386397_0,2,,service,190.4109288130433,190.4109288130433,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.307343578050236,1.307343578050236,3,"LINESTRING (126.947125 37.469708, 126.946889 37.469769, 126.94668 37.469914, 126.946302 37.470018, 126.946128 37.470108, 126.945958 37.47008, 126.945369 37.469593)"
13208294585_13208294587_0,13208294585_13208294587_0,2,,service,31.27894372202694,31.27894372202694,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.307343578050236,1.307343578050236,3,"LINESTRING (126.946731 37.468972, 126.946927 37.468991, 126.947066 37.469049)"
13208298901_2834984815_0,13208298901_2834984815_0,2,,residential,34.02732247042441,34.02732247042441,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.938082 37.465413, 126.938128 37.465109)"
13208298902_2834984815_0,13208298902_2834984815_0,2,,residential,7.647119809590512,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.938082 37.465413, 126.938074 37.465482)"
13208298910_4370539695_0,13208298910_4370539695_0,2,문성로36길,residential,4.086811689108439,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.930409 37.478722, 126.930389 37.478688)"
13208298910_4370539697_0,13208298910_4370539697_0,2,문성로36길,residential,56.37524096011649,56.37524096011649,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.93014 37.478222, 126.930389 37.478688)"
13208298912_4370539704_0,13208298912_4370539704_0,2,문성로,residential,5.660732385325379,20.0,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,160.0,0.04401408450704226,1,1.0,0,0.0,0.938,0.0,5.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,3.0120227672989386,-3.0120227672989386,9,"LINESTRING (126.929716 37.478984, 126.929685 37.478939)"
13208298912_4370539705_0,13208298912_4370539705_0,2,문성로,residential,53.281590973252854,53.281590973252854,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,160.0,0.04401408450704226,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.7047711012382363,1.7047711012382363,1,"LINESTRING (126.929413 37.478512, 126.929685 37.478939)"
13208298913_13208298914_0,13208298913_13208298914_0,1,,secondary,44.67704142314487,44.67704142314487,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.0,1.076237202722883,-1.076237202722883,9,"LINESTRING (126.927013 37.479258, 126.926514 37.479186)"
13208298913_4370532633_0,13208298913_4370532633_0,2,문성로,service,25.969387928801602,25.969387928801602,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,60.0,0.04401408450704226,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-2.2759641475990513,2.2759641475990513,1,"LINESTRING (126.92648 37.479418, 126.926514 37.479186)"
13208298913_4370532638_0,13208298913_4370532638_0,2,문성로,service,5.800883129078346,20.0,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,60.0,0.04401408450704226,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-2.2759641475990513,2.2759641475990513,1,"LINESTRING (126.926522 37.479134, 126.926514 37.479186)"
13208298913_4644145580_0,13208298913_4644145580_0,1,,secondary,74.8290042625209,74.8290042625209,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.0,1.076237202722883,-1.076237202722883,9,"LINESTRING (126.926514 37.479186, 126.925676 37.479084)"
13208298914_13208298915_0,13208298914_13208298915_0,1,,secondary,50.02682430846588,50.02682430846588,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,1,1.0,0.0,1.474,0.0,1.99892760298753,4.0,4.0,1.9809999999999999,1.019,2.018639,1.0,7.454661790803996,-7.454661790803996,10,"LINESTRING (126.92757 37.47934, 126.927013 37.479258)"
13208298914_4370532626_0,13208298914_4370532626_0,2,문성로27길,residential,5.037533082157024,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.927027 37.479214, 126.927013 37.479258)"
13208298914_4370532635_0,13208298914_4370532635_0,2,문성로27길,residential,33.002190713293494,33.002190713293494,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.926924 37.479546, 126.92693 37.479517, 126.927013 37.479258)"
13208298915_13208298916_0,13208298915_13208298916_0,1,,secondary,44.6014388346348,44.6014388346348,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,1.166667,1.076237202722883,-1.076237202722883,9,"LINESTRING (126.928071 37.479393, 126.92757 37.47934)"
13208298915_4370532642_0,13208298915_4370532642_0,2,문성로29길,residential,10.928622390828638,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.927481 37.479272, 126.92757 37.47934)"
13208298915_4370532647_0,13208298915_4370532647_0,2,문성로29길,residential,30.233071684324962,30.233071684324962,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.927712 37.479575, 126.927709 37.479534, 126.927665 37.479413, 126.92757 37.47934)"
13208298916_13208298917_0,13208298916_13208298917_0,1,,secondary,20.550407282667546,20.550407282667546,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,1,1.0,0.0,5.782,0.0,4.866083607225691,4.0,4.0,1.9809999999999999,1.019,2.018639,0.166667,11.028106783046134,-11.028106783046134,10,"LINESTRING (126.928304 37.479398, 126.928071 37.479393)"
13208298916_436859177_0,13208298916_436859177_0,2,신원로,tertiary,4.846894516123684,20.0,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,0.333333,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.92808 37.47935, 126.928071 37.479393)"
13208298916_4370532625_0,13208298916_4370532625_0,2,신원로,tertiary,87.75216222247829,87.75216222247829,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,1,1.0,2,2.0,1.029,4.364,1.1395730597095686,2.279146119419137,4.0,4.0,1.9809999999999999,1.019,2.018639,0.166667,10.43779634766989,-10.43779634766989,10,"LINESTRING (126.927908 37.480172, 126.928071 37.479393)"
13208298917_13208298918_0,13208298917_13208298918_0,1,,secondary,39.75656760495156,39.75656760495156,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,1.0,1.076237202722883,-1.076237202722883,9,"LINESTRING (126.92875 37.479347, 126.928304 37.479398)"
13208298917_436842762_0,13208298917_436842762_0,2,문성로,residential,5.235478148209226,20.0,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,160.0,0.04401408450704226,1,1.0,0,0.0,0.813,0.0,5.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,3.0120227672989386,-3.0120227672989386,9,"LINESTRING (126.928272 37.479358, 126.928304 37.479398)"
13208298917_4370532663_0,13208298917_4370532663_0,2,문성로,residential,54.608586925148025,54.608586925148025,2.0,topis_observed,22.72,topis_observed,22.71690909090909,23.98078787878788,22.71690909090909,weekday_08_09,2.0,2.0,5.0,110.0,160.0,0.04401408450704226,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.7047711012382363,1.7047711012382363,1,"LINESTRING (126.928703 37.479772, 126.928372 37.479483, 126.928304 37.479398)"
13208298918_13208298920_0,13208298918_13208298920_0,1,,secondary,66.46891270864968,66.46891270864968,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,0.0,1.076237202722883,-1.076237202722883,9,"LINESTRING (126.929458 37.479147, 126.929159 37.479249, 126.92875 37.479347)"
13208298918_2824647089_0,13208298918_2824647089_0,2,문성로31길,residential,5.33106941616795,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.166667,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.928722 37.479304, 126.92875 37.479347)"
13208298918_4370532670_0,13208298918_4370532670_0,2,문성로31길,residential,24.58951417219131,24.58951417219131,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.92888 37.479542, 126.92875 37.479347)"
13208298920_13208298921_0,13208298920_13208298921_0,1,,secondary,67.54579987249888,67.54579987249888,2.5,road_class_default,20.0,road_class_default,,,,,,,,,480.0,0.05,1,1.0,1,1.0,3.203,3.442,1.4804769532489432,1.4804769532489432,4.0,4.0,1.9809999999999999,1.019,2.018639,0.0,11.650009069136065,-11.650009069136065,10,"LINESTRING (126.930148 37.478884, 126.929458 37.479147)"
