LINK_ID,ROAD_NAME,ROAD_RANK,LENGTH,도로코드,보행안전지수,intersection_length_m,accident_count_link
2260010002,수도권제1순환고속도로,101,954.260150078651,2042,-0.731332819,931.608159407098,9
2260113201,제2경인고속도로,101,925.50175337948,492,44.28409172,925.5017533774395,0
2260009400,수도권제1순환고속도로,101,900.549892436051,2382,-10.96248514,898.3566587500005,1
2260138600,영동고속도로,101,969.223529594601,559,3.182877409,787.7661544655108,3
2260113200,제2경인고속도로,101,925.150472680094,492,44.28409172,782.5450904024799,0
2260138200,수원광명고속도로,101,880.540849663413,557,2.145465422,781.9700420327276,0
2260009101,수도권제1순환고속도로,101,778.634556923047,2381,-13.42694663,778.5207709244652,1
2260009100,수도권제1순환고속도로,101,778.634556922979,2381,-13.42694663,778.1252315746312,1
2260138400,수원광명고속도로,101,940.503683747084,558,2.609062867,763.0836260798035,2
2260070200,수도권제1순환고속도로,101,764.693403002683,2387,-11.70496025,762.6820562714496,2
2000003902,영동고속도로,101,754.809247628559,584,-0.183988034,754.6691204878833,0
2260000901,과천의왕간고속도로,106,752.757760644629,593,-5.842494904,752.7577606446295,3
2260001002,과천의왕간고속도로,106,749.159508919876,593,-5.842494904,749.1595066052225,2
2260000903,과천의왕간고속도로,106,747.572910688603,593,-5.842494904,746.3930194438036,4
2000003901,영동고속도로,101,763.073512461939,584,-0.183988034,743.2967631956641,2
2260008501,과천의왕간고속도로,106,754.21632793304,2031,-13.53721106,722.8269980173698,1
2260001400,영동고속도로,101,707.76422531222,2406,-2.363568663,705.2826216696819,1
2260008500,과천의왕간고속도로,106,754.216327933112,2031,-13.53721106,696.7481863302667,1
2260010100,수도권제1순환고속도로,101,960.916247113895,2042,-0.731332819,682.5401816086596,7
2260009502,수도권제1순환고속도로,101,675.349648870673,2385,-12.66133742,675.3496488706735,0
2260009501,수도권제1순환고속도로,101,675.349648870651,2385,-12.66133742,675.3496488706511,0
2260009500,수도권제1순환고속도로,101,675.34964887073,2385,-12.66133742,675.2150077744391,0
2260009001,수도권제1순환고속도로,101,671.646715994673,2380,-14.20910068,671.6467159946728,1
2260009000,수도권제1순환고속도로,101,671.646715994746,2380,-14.20910068,671.5120748984555,4
2260001500,영동고속도로,101,637.231521148503,2001,26.60913615,636.8158133362855,0
2260006900,과천의왕간고속도로,106,633.984287603463,2025,-1.857720584,633.0898358012543,1
2260139900,수도권제1순환고속도로,101,621.020598864595,566,-9.262771777,611.3432868507252,13
2260139901,수도권제1순환고속도로,101,616.450810249321,566,-9.262771777,606.8479614786407,3
2260012000,과천의왕간고속도로,106,742.558169587168,2053,-9.95717769,605.5435686994338,4
2260110300,제2경인고속도로,101,601.235914827617,2390,9.013983062,601.2359148220677,0
2260139800,수도권제1순환고속도로,101,626.071786200616,549,-11.91346867,598.488668853842,2
2260008901,수도권제1순환고속도로,101,588.150446082584,2384,-12.54954559,588.1504460825837,0
2260008800,수도권제1순환고속도로,101,589.208604665367,2383,-13.00218215,587.0848375928732,0
2260138300,수원광명고속도로,101,942.423073377079,558,2.609062867,584.3031133212224,0
2260112100,제2경인고속도로,101,733.633360403431,485,-2.410210068,582.4844624688436,0
2260139501,수도권제1순환고속도로,101,794.800949883205,565,-1.499038214,576.3802444987855,1
2260008701,수도권제1순환고속도로,101,573.630805481865,2385,-12.66133742,573.630805481865,0
2260008601,수도권제1순환고속도로,101,567.82776435892,2386,-14.26566037,567.8277643589201,0
2260111500,제2경인고속도로,101,565.201489646516,482,-4.88508692,565.1868646185397,0
2260001800,영동고속도로,101,550.271409966561,2408,-5.260538437,550.2714099665614,2
2260001801,영동고속도로,101,550.271409966632,2408,-5.260538437,547.7898063240939,1
2260001300,영동고속도로,101,550.627772994782,2405,-12.69638579,542.4928157250195,1
2260111600,제2경인고속도로,101,564.178004977489,482,-4.88508692,538.6562749788532,1
2260111900,제2경인고속도로,101,531.548114905939,484,-9.223197951,531.5295874253767,0
2260004402,과천의왕간고속도로,106,529.044011540402,2011,5.812572633,529.0440115404019,2
2260112700,제2경인고속도로,101,527.476782157077,488,11.64943083,526.2736759148421,0
2260112800,제2경인고속도로,101,524.995413351051,488,11.64943083,523.8181161258401,0
2260002701,과천의왕간고속도로,106,572.961851019873,2004,6.719957998,515.1074248425025,0
2260008100,과천의왕간고속도로,106,509.456263102671,2030,-10.21869538,508.70152219174895,2
2260008700,수도권제1순환고속도로,101,567.144190785512,2032,-13.16759048,506.17835108479954,2
2260007300,과천의왕간고속도로,106,565.791426288677,2026,-10.11779003,501.5984130064671,4
2260002900,과천의왕간고속도로,106,491.946072444075,2400,-6.175733419,491.94607244363135,0
2260142300,제2경인고속도로,101,487.76109582433,578,-5.035867102,487.4071476491806,2
2200033600,제2경인고속도로,101,486.48273400872,2389,7.471273582,480.2148692835675,0
2260007200,과천의왕간고속도로,106,563.862196584044,2026,-10.11779003,479.0819054318765,6
2260009201,수도권제1순환고속도로,101,472.93365368045,2386,-14.26566037,472.93365368045016,0
2260049000,모락로,107,473.506782146373,2223,-12.12728934,472.40322674288086,0
2260009202,수도권제1순환고속도로,101,466.871334078225,2386,-14.26566037,466.8713340782253,3
2260044902,철도박물관로,107,464.08321340431,2207,-10.74313853,462.72434475118325,2
2260037600,백운로,107,481.813807190147,2175,-7.165187811,461.8419022906887,2
2260001600,영동고속도로,101,637.52929153209,2001,26.60913615,456.36874403761055,1
2260008400,과천의왕간고속도로,106,754.24493703527,2031,-13.53721106,446.9778228251448,3
2260127102,월암길,107,484.796929090188,2347,-3.098217187,443.1508708752655,0
2260070900,경수대로,103,442.907451495335,2399,-10.13219359,442.7387703045926,1
2260070904,경수대로,103,442.907451495311,2399,-10.13219359,442.5707177290656,5
2260000900,과천의왕간고속도로,106,753.131006244136,593,-5.842494904,440.638697805289,4
2260008804,수도권제1순환고속도로,101,434.832810405085,2383,-13.00218215,434.8328104050846,0
2260121900,문화예술로,107,444.934582448082,493,9.099320052,433.8711991887995,1
2260000800,과천의왕간고속도로,106,434.000527232272,2359,-13.545412,433.740628527533,0
2260136600,바라산로,107,432.644378006515,550,-8.69879278,432.6443779667371,0
2260112500,제2경인고속도로,101,455.425270162538,487,-1.837784865,431.78551356882974,1
2000003903,영동고속도로,101,756.862012760102,584,-0.183988034,430.0042810933235,0
2260137411,학현로,107,429.004308287993,554,-5.639978404,428.3280810305483,0
2260110400,제2경인고속도로,101,436.8847331704,2391,-13.73516772,425.7459599167358,0
2260015600,백운로,107,472.814364485477,2075,1.436163341,424.33494824544584,1
2260038905,의일로,107,468.494684157088,2180,11.93518645,418.4461502375274,0
2260061202,가나무로,107,414.280797136961,2270,-14.59959637,414.2807971369614,0
2260056100,덕영대로,107,410.840615187402,2250,-14.0133771,410.840615187402,1
2260095600,맑은내길,107,410.481394312887,563,-5.234792637,410.48139431288666,0
2260111300,제2경인고속도로,101,410.402475559526,481,-4.070327143,410.39246973549245,0
2260111400,제2경인고속도로,101,409.949822381259,481,-4.070327143,409.90484866820026,1
2260002601,과천의왕간고속도로,106,409.27992444707,2403,5.196115246,409.27992444564694,0
2260002600,과천의왕간고속도로,106,409.279924447095,2403,5.196115246,409.2243105194715,1
2260070704,과천의왕간고속도로,106,408.891653730375,2379,-14.23126929,408.8916537303752,0
2260070703,과천의왕간고속도로,106,408.891653730362,2379,-14.23126929,408.8916537303624,0
2260070702,과천의왕간고속도로,106,408.891653730289,2379,-14.23126929,408.89165373028925,0
2260070700,과천의왕간고속도로,106,408.837530067097,2379,-14.23126929,408.0869405618341,0
2260070602,과천의왕간고속도로,106,406.651889198974,2378,-13.32219249,406.65188919897435,1
2260070601,과천의왕간고속도로,106,406.651889198924,2378,-13.32219249,406.6518891989242,0
2260070604,과천의왕간고속도로,106,406.651889198908,2378,-13.32219249,406.6518891989082,0
2260070600,과천의왕간고속도로,106,406.651889198971,2378,-13.32219249,406.5710540189328,0
2260070603,과천의왕간고속도로,106,406.651889198879,2378,-13.32219249,406.05055141101536,0
2260003202,과천의왕간고속도로,106,405.82769461533,2366,-7.758888431,405.8276946153304,0
2260070701,과천의왕간고속도로,106,404.965621607568,2379,-14.23126929,404.89615499401174,1
2260112000,제2경인고속도로,101,528.49210893948,485,-2.410210068,404.73947596965877,0
2260061205,가나무로,107,414.280797136947,2270,-14.59959637,401.2458829483206,0
2260056000,덕영대로,107,400.999600897764,2250,-14.0133771,400.99960004972587,2
2260137402,학현로,107,429.004308287946,554,-5.639978404,400.504882459163,0
2260003500,과천의왕간고속도로,106,402.098034097763,2007,11.76967563,400.4894334119492,1
2260003800,경수대로,103,399.947887331427,2395,-13.39804577,399.94788733142747,0
2260131600,-,107,399.351547183052,2353,-13.42254151,399.3515471830522,0
2260011705,하오개로,107,430.292112105278,2052,-8.603422708,393.0621755043176,2
2260005905,과천의왕간고속도로,106,396.729084419719,2016,-8.693072209,392.9530290635401,7
2260027008,학의로,107,393.976125313826,2138,-8.329368412,392.1679902032067,0
2260123102,윗새우대길,107,392.108642372145,497,2.309192681,392.1086423721445,0
2260003000,과천의왕간고속도로,106,389.187489661868,2401,-14.04875437,389.18748966186814,0
2260062201,오봉로,107,388.804005928471,2275,-13.56103947,388.01931563198195,5
2260127602,오봉로,107,387.300277546719,2349,-14.1057175,387.3002775467189,0
2260027006,학의로,107,386.965240054557,2138,-8.329368412,386.96524005455717,1
2260127600,오봉로,107,387.300277546702,2349,-14.1057175,386.720046072143,0
2260010301,안양판교로,105,386.678580452796,2043,-5.023925631,386.65771375641873,2
2260004200,경수대로,103,383.815931480118,2396,-13.38001351,383.81593148011774,8
2260004201,경수대로,103,383.815931480069,2396,-13.38001351,373.1930843765337,1
2260137200,백운중앙로4길,107,392.385875232958,553,-10.20992352,372.9099042451194,0
2260003802,경수대로,103,372.347463149281,2395,-13.39804577,371.3048071650507,0
2260005902,과천의왕간고속도로,106,396.729084419689,2016,-8.693072209,371.0047174790179,0
2260103600,복지로,107,366.636589647924,462,-5.239544025,366.63658964792444,1
2260003001,과천의왕간고속도로,106,366.632081631268,2401,-14.04875437,366.63208163126774,1
2260139500,수도권제1순환고속도로,101,798.79865197082,565,-1.499038214,366.2253553340783,0
2260003002,과천의왕간고속도로,106,366.632081631181,2401,-14.04875437,366.03216837877284,1
2260002801,과천의왕간고속도로,106,366.632081631181,2401,-14.04875437,366.03216837877284,0
2260110100,성고개로,107,365.832117276172,477,0.652542772,365.8321172761725,0
2260014723,청계로,107,472.906958577307,2067,-14.03048663,364.89773691729533,1
2260135000,백운호수로,107,364.805728500169,541,9.174715304,364.80572850016904,0
2260010304,안양판교로,105,368.976055678442,2043,-5.023925631,363.89628173384335,0
2260126700,왕송못동로,107,361.842204805166,512,40.49396246,359.55247289227486,0
2260025700,덕영대로,107,358.944668453596,2129,-0.086450405,358.94466845359625,2
2260014620,청계로,107,358.47323767524,2067,-14.03048663,358.47323767107633,0
2260134300,능안길,107,361.130266251225,538,0.07323922,358.2561550065719,0
2260042800,덕영대로,107,358.181710578457,2195,-10.43521604,358.18171057845694,1
2200033500,제2경인고속도로,101,350.806264431756,2388,3.443444589,350.80268930541524,0
2260045100,왕송못동로,107,429.115420212875,2208,2.000120281,349.98718193317495,0
2260113100,제2경인고속도로,101,927.578990418146,492,44.28409172,349.2109791631866,2
2260007500,과천의왕간고속도로,106,400.182410771355,2027,-1.95354261,346.97934098032084,0
2260009203,수도권제1순환고속도로,101,345.726153226315,2386,-14.26566037,345.7261532263152,1
2260031400,고천공업로,107,342.807187317787,2155,-0.790974842,342.68986855338,0
2260053002,백운로,107,449.296350902612,2239,2.574761691,340.39130671289,0
2260123800,왕곡로,107,451.188170500405,500,-4.05020779,337.75561594549424,0
2260122302,문화예술로,107,347.100880291241,495,8.024015636,337.4543568729942,1
2260052904,백운로,107,405.192985474216,2238,-1.560762942,334.9580997370572,0
2260009200,수도권제1순환고속도로,101,334.043683972589,2386,-14.26566037,333.37195183761685,1
2260001301,영동고속도로,101,332.843769465477,2405,-12.69638579,332.7173177407615,0
2260052807,백운로,107,422.205961243857,2238,-1.560762942,331.7364904495588,0
2260127100,월암길,107,376.17552248347,2347,-3.098217187,329.9534885803332,0
2260127903,이당로,107,328.649468660366,515,3.751440416,328.649468660366,1
2260127900,이당로,107,328.649468660446,515,3.751440416,328.6494684345482,0
2260008900,수도권제1순환고속도로,101,329.307565048391,2384,-12.54954559,328.6358329134184,0
2260010101,수도권제1순환고속도로,101,366.296922379728,2042,-0.731332819,327.8324447863418,4
2260065900,안양판교로,105,327.826763732093,2377,-12.0860795,327.5512379691315,0
2260010800,안양판교로,105,328.327245319895,2049,-0.498144327,327.547159822967,2
2260005700,경수대로,103,348.443038191,2309,-13.37024513,327.2487909003406,9
2260113101,제2경인고속도로,101,927.578990418128,492,44.28409172,327.07574423365077,0
2260044600,철도박물관로,107,357.380353343864,2205,-12.26210319,325.7214408948944,1
2260070800,경수대로,103,325.486595339509,2398,-12.80910943,325.4865953395089,4
2260105400,포일세거리로,107,327.198009125092,469,3.92081732,325.3391032557075,0
2260070801,경수대로,103,325.4865953395,2398,-12.80910943,324.8006527162678,0
2260002500,과천의왕간고속도로,106,322.440185891209,2402,-11.13922361,322.44018589120907,0
2260002501,과천의왕간고속도로,106,322.440185891116,2402,-11.13922361,321.9190354865274,1
2260070402,과천의왕간고속도로,106,321.571086536464,2393,-7.412191384,321.57108653646446,2
2260070400,과천의왕간고속도로,106,321.571086536415,2393,-7.412191384,321.2909633408408,0
2260014611,청계로,107,326.216457595569,2067,-14.03048663,320.30812794743787,0
2260051900,부곡중학길,107,371.240365505786,2233,-6.549494808,319.9152532738261,1
2260010900,안양판교로,105,327.149686599357,2049,-0.498144327,318.77797049153753,0
2260062102,오봉로,107,371.422605300065,2275,-13.56103947,318.1668206448439,3
2260004501,과천의왕간고속도로,106,529.494487938964,2011,5.812572633,317.93369630864595,2
2260046105,왕송못동로,107,427.213834285863,2216,-14.45196312,311.66513835485495,0
2260051700,오봉로,107,322.739277432293,2231,-13.2555014,311.4281952733414,2
2260057000,모락로,107,311.384019794895,2253,-11.0872328,311.3840197948955,4
2260004300,경수대로,103,309.972757610135,2397,-9.911821466,309.97275761013475,2
2260097800,복지로,107,309.842121959957,451,9.846627886,309.8421219599569,0
2260057300,위인로,107,309.773324199592,2255,-10.15997344,309.77332308435484,0
2260002301,경수대로,103,309.735846899148,2003,29.01820566,309.6034804854873,2
2260004302,경수대로,103,309.97275761015,2397,-9.911821466,309.20474119297467,0
2260002400,경수대로,103,309.154735329984,2003,29.01820566,309.1547353299842,2
2260003900,경수대로,103,309.330306620801,2394,-14.39574444,308.99357285455545,0
2260011603,안양판교로,105,307.144244524063,2371,-9.920281377,307.1424798698139,0
2260004003,경수대로,103,307.437905273846,2010,28.86082949,305.52510656304827,3
2260061800,오봉로,107,305.394055174702,2373,-6.96247749,305.39405517470175,1
2260009909,안양판교로,105,302.733378084883,2041,-6.820539763,302.5831934436162,2
2260008801,수도권제1순환고속도로,101,303.382004017403,2383,-13.00218215,302.08437441222776,0
2260009904,안양판교로,105,302.733378084795,2041,-6.820539763,301.91106617266155,3
2260005804,과천의왕간고속도로,106,401.95781258727,2016,-8.693072209,301.839357580384,2
2260045402,왕송못동로,107,301.537915222793,2210,-9.39981778,301.5379152227931,1
2260123803,왕곡로,107,373.628319726933,500,-4.05020779,299.15535211861976,0
2260058100,부곡시장길,107,299.133457655068,2259,-9.656585814,299.13345765506796,5
2260005801,과천의왕간고속도로,106,297.343671870882,2015,-5.482569209,297.3436391591646,1
2260024400,능애고개길,107,297.147921498185,2123,-11.9149113,297.14792149818487,2
2260005907,과천의왕간고속도로,106,297.258677467325,2015,-5.482569209,297.11442687833255,2
2260070500,과천의왕간고속도로,106,296.940627990681,2392,-9.142883977,296.9406279906809,2
2260005807,과천의왕간고속도로,106,297.243719574813,2015,-5.482569209,296.55672121984276,11
2260013300,내손중앙로,107,295.961318723364,2056,-7.799909287,295.9613187233644,1
2260003700,경수대로,103,295.355027415495,2368,-12.41819872,295.18634622475264,1
2260043805,초평로,107,358.0907023617,2201,-13.2791418,295.13941692145,0
2260122304,문화예술로,107,347.100880291133,495,8.024015636,293.450579020672,0
2260139601,수도권제1순환고속도로,101,796.940569466555,565,-1.499038214,291.89656466682703,1
2260052802,백운로,107,422.205961243888,2238,-1.560762942,290.78542205427135,0
2007025101,경수대로,103,431.065282593008,445,11.83516023,290.7831908156859,0
2260105600,포일세거리로,107,311.278640393045,470,10.0115683,289.45008059325846,0
2260004103,경수대로,103,307.187353389521,2395,-13.39804577,288.9543535539802,2
2260112900,제2경인고속도로,101,287.850520160246,489,26.66638915,287.85052016024554,2
2260038902,의일로,107,347.451044410423,2180,11.93518645,286.79448611380786,2
2260062800,-,107,315.249416825937,2278,-13.05460155,285.6126604766223,0
2260027007,학의로,107,284.95495115153,2138,-8.329368412,284.9549511515303,1
2260027002,학의로,107,284.954951151432,2138,-8.329368412,284.95495115143245,0
2260003701,경수대로,103,295.355027415471,2368,-12.41819872,284.73218031193494,1
2260005901,과천의왕간고속도로,106,297.258677467392,2015,-5.482569209,284.6269623328823,15
2260038405,의일로,107,335.289392794959,2179,-2.548037352,284.2758663483887,0
2260122900,성고개로,107,302.668237782774,490,6.785750484,284.1721059817184,1
2260110700,-,107,283.600739772067,479,31.68170508,283.60073977206736,0
2260038802,의일로,107,316.374064862014,2181,7.109520441,283.0496879774339,1
2090183201,흥안대로,103,281.942660713001,348,1.730221899,281.94266071300086,0
2260008401,과천의왕간고속도로,106,755.308045558497,2381,-13.42694663,281.5055094615037,1
2260029201,왕곡로,107,400.334341948059,2318,-7.929709303,281.25947516740047,0
2260122300,문화예술로,107,281.134215513806,495,8.024015636,281.04085960514044,0
2260070502,과천의왕간고속도로,106,280.862928620834,2392,-9.142883977,280.86292862083394,1
2260003300,경수대로,103,280.208756006973,2005,34.97973267,280.20875600697264,5
2260028400,백운로,107,281.21412698444,2141,-4.395940711,280.1671695856458,2
2260014705,청계로,107,450.380210217542,2067,-14.03048663,279.5495143526235,0
2260003301,경수대로,103,280.208756007009,2005,34.97973267,279.27999466239737,9
2260112600,제2경인고속도로,101,454.630372588912,487,-1.837784865,278.5999027699801,2
2260003401,경수대로,103,278.349766002459,2005,34.97973267,278.34976583692355,8
2260003400,경수대로,103,278.016235520153,2005,34.97973267,278.01623512614503,7
2260038901,의일로,107,323.231893279193,2181,7.109520441,276.6217070805834,2
2260003100,과천의왕간고속도로,106,274.740911694754,2364,-5.984581145,274.7409116947539,0
2260014805,덕장로,107,446.936176172283,2068,-4.003932685,273.02671326478935,3
2260123802,왕곡로,107,347.138113167582,500,-4.05020779,272.3719635738942,1
2260113000,제2경인고속도로,101,289.071134316965,489,26.66638915,271.8778718021549,1
2260131601,-,107,428.119435137046,2353,-13.42254151,271.7562979193741,0
2260004101,경수대로,103,271.776783211561,2008,34.74719435,271.6363446005579,4
2260038807,의일로,107,345.942834401889,2180,11.93518645,271.5005409542807,0
2260061902,오봉로,107,271.296763134342,2273,-13.54425375,271.2967631343422,4
2260003101,과천의왕간고속도로,106,274.740911694813,2364,-5.984581145,270.40596728951357,0
2260127300,큰벌고개길,107,269.647272908231,2348,-13.35919362,269.6472729082312,0
2260127400,큰벌고개길,107,269.548748396991,2348,-13.35919362,269.5487483969912,0
2260137412,학현로,107,429.004308287909,554,-5.639978404,269.2976083037215,0
2260049800,시청로,107,291.890165788371,2227,-12.7120054,268.51366716916203,0
2260030801,덕영대로,107,268.370012968576,2151,-10.5539956,268.3700129685764,2
2260010500,안양판교로,105,268.336854705825,2046,-9.924598085,268.3368545327831,2
2260148401,복지로,107,268.183654174219,415,19.1024239,268.1625983521941,1
2260015702,오전로,107,267.79776724042,2077,-1.798770299,267.79776724042017,0
2260015710,오전로,107,267.797767240291,2077,-1.798770299,267.7977672402907,1
2260010400,안양판교로,105,267.914190526216,2046,-9.924598085,267.52650830307334,2
2260031603,시청로,107,264.924368915563,2156,3.098568832,264.92436891556304,0
2260031600,시청로,107,264.924368915533,2156,3.098568832,264.92436891553257,0
2260005805,과천의왕간고속도로,106,394.836126253887,2016,-8.693072209,263.4218024753421,3
2260149201,성고개로,107,493.136178287082,438,13.72618961,263.35743168235,3
2260015810,오전로,107,284.889791054627,2077,-1.798770299,261.0652938950326,0
2260138500,영동고속도로,101,973.537080054273,559,3.182877409,261.0138412811453,4
2260045702,왕송못동로,107,260.896283578359,2212,-9.831625654,260.89628357835863,0
2260009204,수도권제1순환고속도로,101,260.035150559769,2386,-14.26566037,260.03515055976914,1
2260000500,과천의왕간고속도로,106,261.708932826173,2358,-13.35097451,259.65331534245666,0
2260070301,과천의왕간고속도로,106,259.631967279474,2374,-14.54870481,259.63196727947394,0
2260070300,과천의왕간고속도로,106,259.631967279373,2374,-14.54870481,259.63196727937276,0
2260008902,수도권제1순환고속도로,101,258.842881034284,2384,-12.54954559,258.84288103428355,1
2260146805,갈미로,107,275.32159132336,420,12.95170265,258.39231153639776,0
2260107000,과천의왕간고속도로,106,258.223557900122,2357,-12.16374324,258.2235579001216,0
2260043202,덕영대로,107,256.912014126691,2197,-10.92030061,256.9120141266913,2
2260043205,덕영대로,107,256.912014126632,2197,-10.92030061,256.9120141266323,1
2250265700,고산로211번길,107,337.659195247205,588,-9.493308127,256.53950036612326,0
2260009706,안양판교로,105,255.417799766053,2039,-1.684410293,255.4177997660531,6
2260014623,청계로,107,257.406680518434,2067,-14.03048663,255.02333730442962,1
2260007701,흥안대로,103,254.820392129796,2028,4.977183259,254.78730294836035,0
2260009606,안양판교로,105,254.521524577706,2039,-1.684410293,254.5215245777062,3
2260013400,내손순환로,107,252.688399434106,2057,18.81040745,252.68839943410632,0
2260097400,맑은내길,107,252.651011963917,449,30.14216221,252.65101196391748,0
2260097402,맑은내길,107,252.651011963959,449,30.14216221,252.65101195180475,0
2260045604,왕송못동로,107,256.484615240361,2212,-9.831625654,252.24685520507194,0
2260002103,영동고속도로,101,343.191690648926,2002,40.36388854,251.8887802448559,0
2260005806,과천의왕간고속도로,106,395.494767599773,2016,-8.693072209,251.72117039170658,10
2260057801,오매기백운산길,107,262.363900677949,2257,-13.46326735,251.65934383457196,0
2260045703,왕송못동로,107,251.276195588,2212,-9.831625654,251.27619558799992,1
2260126702,왕송못동로,107,364.449647125653,512,40.49396246,251.1996097352458,1
2260030102,안골길,107,269.676762832729,2147,3.16211598,250.81751457804296,0
2260136303,백운중앙로,107,329.261870383117,548,-7.801725584,250.64957109994566,1
2260010001,수도권제1순환고속도로,101,293.013842425499,2042,-0.731332819,250.40052186850954,2
2260015001,덕장로,107,251.428466273509,2072,6.914062664,250.21924772397796,0
2260149303,성고개로,107,312.786587953881,438,13.72618961,247.2694309034836,0
2260035500,부곡초등길,107,246.897546999497,2169,-2.004876074,246.89754699949685,0
2260148501,복지로,107,317.646172503866,415,19.1024239,244.8058484690509,1
2260125600,능안아랫말길,107,375.058759749286,506,-5.392690827,244.71794612465155,0
2260007702,흥안대로,103,243.904673769143,2029,5.295780577,243.9046737691433,0
2090003000,흥안대로,103,243.78510771517,348,1.730221899,243.7851077151702,0
2260007602,흥안대로,103,243.626353362203,2029,5.295780577,243.62635336220325,0
2260012301,과천의왕간고속도로,106,269.490575068723,2054,-6.004441138,243.58062032526914,0
2260041700,덕영대로,107,243.956256571036,2153,4.240171941,243.44210219723345,0
2260146801,갈미로,107,275.321591323396,420,12.95170265,242.5030545010762,0
2260007601,흥안대로,103,250.700155184693,2028,4.977183259,242.11798173053407,0
2260052702,방죽말길,107,290.813872704511,2236,-7.043178042,242.02910192417414,0
2260011702,하오개로,107,430.292112105266,2052,-8.603422708,240.7765121398009,1
2260000600,과천의왕간고속도로,106,414.705758770386,592,-7.407892714,240.62484369088105,2
2260014606,청계로,107,257.406680518323,2067,-14.03048663,239.20714479572192,0
2260010303,안양판교로,105,401.335462398257,2045,-2.482662092,238.0333843614465,1
2260010502,안양판교로,105,238.011752453986,2047,-8.40231482,238.01175245398625,1
2260057402,위인로,107,299.073031106314,2255,-10.15997344,237.60076327157532,0
2260110600,제2경인고속도로,101,242.501475213278,478,-1.186607233,236.95722152302568,0
2260010203,안양판교로,105,409.459013968843,2045,-2.482662092,235.46108141775315,0
2260045200,왕송못동로,107,457.416423890798,2208,2.000120281,235.02540290743934,0
2260059400,인덕원초교3로,107,234.892623234435,2264,-11.95432976,234.89262323443484,0
2260001001,과천의왕간고속도로,106,240.672964028211,593,-5.842494904,233.73785673359706,1
2260036600,철도박물관로,107,267.709394992549,2331,5.942760192,230.5389829847637,0
2260045403,왕송못동로,107,230.479558776417,2209,-5.144129447,230.47955877641706,0
2260131900,입북로,107,240.637511164324,527,-11.21087343,230.0171924723195,0
2260052804,백운로,107,329.908819893425,2238,-1.560762942,227.54322123864696,2
2260150201,청계로,107,236.24096383804,430,9.788797473,226.57492695844957,0
2260123000,성고개로,107,375.026667530958,490,6.785750484,226.15113042933854,0
2260057800,오매기백운산길,107,262.36390067787,2257,-13.46326735,225.74727619117857,0
2260124200,보식골로,107,339.85537698721,502,0.915638393,225.4293584420318,1
2260097500,맑은내길,107,484.241939139181,449,30.14216221,225.3836903774209,0
2260123500,장안로,107,266.354216837532,499,-10.64285814,224.28238582032537,0
2090004900,흥안대로,103,224.189592039672,347,12.61970024,224.18959203967196,0
2260018302,내손로,107,224.126205563633,2093,-1.236978659,224.126205563633,0
2090005000,흥안대로,103,224.038574911843,347,12.61970024,224.0385749118429,0
2260125000,백운로,107,223.980128139644,491,27.11576391,223.9801281396436,0
2260005906,과천의왕간고속도로,106,396.729084419699,2016,-8.693072209,223.90162130818038,21
2260153501,-,107,339.201499255678,2356,-14.62684195,223.7779902042714,0
2260146601,갈미1로,107,223.729069372316,419,6.907251571,223.72906937231596,0
2260004001,경수대로,103,274.140690692832,2397,-9.911821466,223.19400598058166,0
2260037403,백운로,107,221.788725799685,2174,-6.682075307,221.7887257996855,2
2260000700,과천의왕간고속도로,106,418.460853971443,592,-7.407892714,220.49338218510613,1
2260137600,-,107,338.318331690519,555,-7.41669638,220.45489125734653,2
2260011500,안양판교로,105,219.927944099502,2051,-8.866072412,219.92794409950199,1
2260043201,덕영대로,107,219.683181479377,2198,-13.36729135,219.68318147937714,0
2260005903,과천의왕간고속도로,106,396.729084419848,2016,-8.693072209,219.02843918045352,1
2260146003,모락로,107,261.66001429444,409,-11.08899906,217.55180051694623,2
2260097900,복지로,107,309.847428331232,451,9.846627886,217.3124789049758,1
2260123801,왕곡로,107,298.445631855433,500,-4.05020779,217.0783494554001,0
2260069102,오전로,107,216.716613054475,2297,-5.594325582,216.71661305447452,0
2260135800,백운호수로,107,388.277620536394,545,2.412514179,216.23854267091565,1
2260050600,시청로,107,245.057730981761,2343,16.13635904,215.29611395829616,0
2260146502,원골로,107,213.539020512902,414,28.23183782,213.53630990731057,0
2260138100,수원광명고속도로,101,871.74998186689,557,2.145465422,213.52236394542112,1
2260123707,왕곡로,107,246.385260843419,500,-4.05020779,212.6293448278907,1
2260010204,안양판교로,105,374.711636327967,2043,-5.023925631,212.36352041134694,0
2260096900,한밭들1길,107,212.226298344091,2306,-14.23189388,212.22629834409128,0
2260135700,백운호수로,107,389.431319208034,545,2.412514179,211.0243637048306,0
2260006703,경수대로,103,325.514663498289,2024,20.47386712,210.93253867259398,4
2260096800,한밭들1길,107,210.186439836263,2306,-14.23189388,210.18643983626265,0
2260011300,안양판교로,105,209.675445929876,2050,-6.399190764,209.67321252160014,2
2260131500,-,107,426.852774419222,2353,-13.42254151,209.26958554681303,0
2260013500,내손순환로,107,484.813948896626,2057,18.81040745,209.12533190030507,2
2260148201,계원대학로,107,370.473567650926,423,10.88636192,208.84332133763553,0
2260149001,안양판교로,105,208.189509956057,434,12.03963822,208.18950995605698,2
